support,confidence,lift,LHS,RHS
0.06149732620320856,0.92,4.468571428571429,"SleepDuration_bin=Normal, Stress_bin=Low",Sleep Disorder=Insomnia
0.06149732620320856,0.92,4.468571428571429,"Quality_bin=Medium, Stress_bin=Low",Sleep Disorder=Insomnia
0.07754010695187166,0.9062500000000001,4.345352564102565,"BMI Category=Overweight, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.07754010695187166,0.9062500000000001,4.345352564102565,"Activity_bin=High, Stress_bin=High",Sleep Disorder=Sleep Apnea
0.0748663101604278,0.9032258064516129,4.330851943755169,"Activity_bin=High, SleepDuration_bin=Normal",Sleep Disorder=Sleep Apnea
0.06951871657754011,0.8965517241379309,4.2988505747126435,"Age_bin=Middle, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.15775401069518716,0.8939393939393938,4.286324786324785,"Activity_bin=High, BMI Category=Overweight",Sleep Disorder=Sleep Apnea
0.08021390374331551,0.8823529411764706,4.230769230769231,"BMI Category=Overweight, Quality_bin=Good",Sleep Disorder=Sleep Apnea
0.08823529411764706,0.868421052631579,4.163967611336033,"Activity_bin=High, Age_bin=Old",Sleep Disorder=Sleep Apnea
0.07754010695187166,0.8529411764705883,4.08974358974359,"Gender=Female, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.07754010695187166,0.8529411764705883,4.08974358974359,"Quality_bin=Medium, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.07754010695187166,0.8529411764705883,4.08974358974359,"Steps_bin=High, Stress_bin=High",Sleep Disorder=Sleep Apnea
0.07754010695187166,0.8529411764705883,4.08974358974359,"Activity_bin=High, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.07754010695187166,0.8529411764705883,4.08974358974359,"BP_bin=High, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.0748663101604278,0.8484848484848484,4.068376068376068,"SleepDuration_bin=Normal, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.15775401069518716,0.8428571428571429,4.041391941391941,"Activity_bin=High, Gender=Female",Sleep Disorder=Sleep Apnea
0.08021390374331551,0.8333333333333334,3.9957264957264957,"BMI Category=Overweight, SleepDuration_bin=Long",Sleep Disorder=Sleep Apnea
0.0962566844919786,0.8181818181818181,3.974025974025974,"Activity_bin=Moderate, Stress_bin=High",Sleep Disorder=Insomnia
0.15775401069518716,0.8082191780821917,3.9256360078277885,"Activity_bin=Moderate, BMI Category=Overweight",Sleep Disorder=Insomnia
0.07754010695187166,0.8055555555555556,3.8625356125356127,Steps_bin=High,Sleep Disorder=Sleep Apnea
0.07754010695187166,0.8055555555555556,3.8625356125356127,"HR_bin=Normal, Steps_bin=High",Sleep Disorder=Sleep Apnea
0.15775401069518716,0.7866666666666666,3.820952380952381,"Activity_bin=Moderate, SleepDuration_bin=Normal",Sleep Disorder=Insomnia
0.08823529411764706,0.7857142857142857,3.7673992673992673,"Age_bin=Old, BMI Category=Overweight",Sleep Disorder=Sleep Apnea
0.0855614973262032,0.7804878048780488,3.742338961851157,"Activity_bin=High, Stress_bin=Low",Sleep Disorder=Sleep Apnea
0.16042780748663102,0.7692307692307693,3.7362637362637368,"SleepDuration_bin=Normal, Steps_bin=Medium",Sleep Disorder=Insomnia
0.0855614973262032,0.7619047619047619,3.7006802721088436,"BMI Category=Overweight, Gender=Male",Sleep Disorder=Insomnia
0.09358288770053476,0.7608695652173912,3.6482720178372348,"Gender=Female, Stress_bin=High",Sleep Disorder=Sleep Apnea
0.09358288770053476,0.7446808510638298,3.617021276595745,"Steps_bin=Medium, Stress_bin=High",Sleep Disorder=Insomnia
0.16310160427807488,0.7439024390243903,3.6132404181184676,"Activity_bin=Moderate, Quality_bin=Medium",Sleep Disorder=Insomnia
0.0748663101604278,0.7368421052631579,3.5330634278002697,"Age_bin=Old, Steps_bin=Medium",Sleep Disorder=Sleep Apnea
